prompt_id,pronoun_sequence_id,stereotype_group_id,cos_similarity: male vs female,cos_similarity: male vs neutral,cos_similarity: female vs neutral
14,25,"Entertainment, Leisure, and Preferences",0.8763321778925226,0.9320187736654658,0.88170040239738
14,26,"Entertainment, Leisure, and Preferences",0.7456695338214246,0.8567085451049696,0.7344638643768997
14,27,"Entertainment, Leisure, and Preferences",0.9128079172125728,0.9359667612340548,0.9136952248471352
14,28,"Entertainment, Leisure, and Preferences",0.8853123328147745,0.8592702251381762,0.8838766027589016
14,29,"Entertainment, Leisure, and Preferences",0.8102181703233085,0.8994834335345572,0.8009600943546965
14,30,"Entertainment, Leisure, and Preferences",0.8184908278195512,0.9230134301437636,0.811835576396759
14,31,"Entertainment, Leisure, and Preferences",0.89770397173988,0.9474207611733364,0.9035117302744492
14,32,"Entertainment, Leisure, and Preferences",0.8546469182670107,0.9118492668679762,0.8891638116449214
14,33,"Entertainment, Leisure, and Preferences",0.8463582352089439,0.8950753428062401,0.900050553848383
14,34,"Entertainment, Leisure, and Preferences",0.9100406129160454,0.9129795864394058,0.946135542420418
15,1,"Entertainment, Leisure, and Preferences",0.8277431551297076,0.8387278401414248,0.90847332577643
15,2,"Entertainment, Leisure, and Preferences",0.9408037669483617,0.938624550794118,0.913567755424484
15,3,"Entertainment, Leisure, and Preferences",0.952769247367145,0.9529902223424018,0.9538693770870804
15,4,"Entertainment, Leisure, and Preferences",0.9274928879632104,0.9257296368176402,0.9212157975377936
15,5,"Entertainment, Leisure, and Preferences",0.919258461673992,0.663973400226791,0.6773250128475001
15,6,"Entertainment, Leisure, and Preferences",0.9523977997228406,0.9246846901066864,0.9701169174240764
15,7,"Entertainment, Leisure, and Preferences",0.8883278466026256,0.8870176216466388,0.934791739630803
15,8,"Entertainment, Leisure, and Preferences",0.9162616089683664,0.8989690002381874,0.9414476077482145
15,9,"Entertainment, Leisure, and Preferences",0.9364604204867526,0.909390494610716,0.9525093368009296
15,10,"Entertainment, Leisure, and Preferences",0.9303535645345912,0.8435821946737443,0.8747611572877549
15,11,"Entertainment, Leisure, and Preferences",0.9403313235746588,0.9114707826671552,0.9244955227893148
15,12,"Entertainment, Leisure, and Preferences",0.9338512767906212,0.7177045928360606,0.6834535891014681
15,13,"Entertainment, Leisure, and Preferences",0.93675763143913,0.9379880370191414,0.9632110641086638
15,14,"Entertainment, Leisure, and Preferences",0.8820783928203129,0.9464939739596644,0.8727310101510659
15,15,"Entertainment, Leisure, and Preferences",0.8702968590310607,0.8735543175480137,0.8780487533689816
15,16,"Entertainment, Leisure, and Preferences",0.9289268306337456,0.9469775715682556,0.9502897799395582
15,17,"Entertainment, Leisure, and Preferences",0.9406649361936016,0.9294717690836596,0.9119638524318578
15,18,"Entertainment, Leisure, and Preferences",0.922706712750953,0.8286939780613051,0.7821885432310451
15,19,"Entertainment, Leisure, and Preferences",0.8559706536893261,0.8606511460955688,0.9085980948743466
15,20,"Entertainment, Leisure, and Preferences",0.9121525686871256,0.9211593422737548,0.945254440863976
15,21,"Entertainment, Leisure, and Preferences",0.941728041907123,0.8279683087429227,0.8667862959274057
15,22,"Entertainment, Leisure, and Preferences",0.8861939621963293,0.9265066106519044,0.8467208610952033
15,23,"Entertainment, Leisure, and Preferences",0.7863322669489157,0.8559791857507144,0.8144903312971221
15,24,"Entertainment, Leisure, and Preferences",0.9420336948426338,0.8562627236021247,0.9019754031135224
15,25,"Entertainment, Leisure, and Preferences",0.7681773816329605,0.8376715262657422,0.833382135863658
15,26,"Entertainment, Leisure, and Preferences",0.782483945436876,0.9632344724363944,0.7639792822128488
15,27,"Entertainment, Leisure, and Preferences",0.818486774289685,0.8316776210794972,0.8998658063450515
15,28,"Entertainment, Leisure, and Preferences",0.878226417662636,0.9410700003056308,0.9088195851864592
15,29,"Entertainment, Leisure, and Preferences",0.9657879690804708,0.940947486388217,0.9509513970857868
15,30,"Entertainment, Leisure, and Preferences",0.9797101508970134,0.9294172883186608,0.9334334754150332
15,31,"Entertainment, Leisure, and Preferences",0.8891398736201566,0.935673246873536,0.899082218427294
15,32,"Entertainment, Leisure, and Preferences",0.9294483050691316,0.8825963359871143,0.8610447238211675
15,33,"Entertainment, Leisure, and Preferences",0.9573436390772474,0.895373256068274,0.8839082597025435
15,34,"Entertainment, Leisure, and Preferences",0.8679932358118978,0.8209736077051117,0.8311055230007476
16,1,Personal Development and Well-being,0.8883063620263197,0.8118502696146718,0.7493567987038374
16,2,Personal Development and Well-being,0.7975077873016052,0.8069013140776345,0.7676915157220171
16,3,Personal Development and Well-being,0.9066367141506207,0.9334330215060588,0.8662101631126498
16,4,Personal Development and Well-being,0.7497628527731077,0.5791179160954418,0.6332642337773499
16,5,Personal Development and Well-being,0.8754215540780914,0.9310699523506824,0.8083942655628894
16,6,Personal Development and Well-being,0.924235439896528,0.9424647612281648,0.9240938008547532
16,7,Personal Development and Well-being,0.9480244597249964,0.9881216501971116,0.9467325249003704
16,8,Personal Development and Well-being,0.9036313511992192,0.6521247804565935,0.7050947593652016
16,9,Personal Development and Well-being,0.8154987016967914,0.8872834668740095,0.8394291680433578
16,10,Personal Development and Well-being,0.956863072217637,0.8989054935223889,0.8959345130123884
16,11,Personal Development and Well-being,0.8709561593606361,0.831918972846546,0.8915552328758855
16,12,Personal Development and Well-being,0.8543315765985336,0.8398424834870759,0.8511799119171969
16,13,Personal Development and Well-being,0.9274114802182958,0.7855961299699024,0.7558739805582528
16,14,Personal Development and Well-being,0.7964551300559107,0.8321798301965833,0.8320256200983275
16,15,Personal Development and Well-being,0.7249733710286701,0.7887956043295727,0.6357254539134536
16,16,Personal Development and Well-being,0.8533024024229396,0.8889375308295284,0.8740643216109529
16,17,Personal Development and Well-being,0.9093024795257888,0.9256550897830808,0.9376733235667754
16,18,Personal Development and Well-being,0.9520182515375664,0.9013832499436946,0.9190340428282714
16,19,Personal Development and Well-being,0.9786737854299316,0.731971270582612,0.7320527847873673
16,20,Personal Development and Well-being,0.9025653049416478,0.9637038280732808,0.8818702200524902
16,21,Personal Development and Well-being,0.5813415400439863,0.6931328414493596,0.6706843884406057
16,22,Personal Development and Well-being,0.9260196354226534,0.795736827231801,0.7820920716646476
16,23,Personal Development and Well-being,0.8544803673823282,0.8390693699203602,0.8424546286645126
16,24,Personal Development and Well-being,0.8885257677576399,0.7518587834209578,0.768631113237433
16,25,Personal Development and Well-being,0.9154391275958018,0.8056384327424009,0.7824757206033688
16,26,Personal Development and Well-being,0.8874858332512079,0.9110570222263036,0.8777862076707046
16,27,Personal Development and Well-being,0.6334188409332562,0.7269097413116302,0.5565947943012644
16,28,Personal Development and Well-being,0.825799084415177,0.6137973522028677,0.709191264563828
16,29,Personal Development and Well-being,0.707219439125556,0.8103524452751616,0.8320479815472872
16,30,Personal Development and Well-being,0.7319645389595562,0.8307097569787908,0.6911317694965813
16,31,Personal Development and Well-being,0.7994167601566642,0.8465154947638549,0.8676059733671255
16,32,Personal Development and Well-being,0.7486756556805876,0.8115534158579505,0.8176125781568406
16,33,Personal Development and Well-being,0.7161708948357691,0.6015285192619069,0.7938516938471893
16,34,Personal Development and Well-being,0.8599156575026368,0.8429192640108756,0.9112223155928256
17,1,Personal Development and Well-being,0.7929975701531121,0.6946692653390006,0.7715031004044814
17,2,Personal Development and Well-being,0.8328218932373929,0.7712732017435908,0.792223353411501
17,3,Personal Development and Well-being,0.7308590439047179,0.7875753920524082,0.6957067837251472
17,4,Personal Development and Well-being,0.6637706145608365,0.7950054328232521,0.6503503381056529
17,5,Personal Development and Well-being,0.8097904489526568,0.7569146000310991,0.6859613467666197
17,6,Personal Development and Well-being,0.5860483854795409,0.712023017316082,0.7144824674001368
17,7,Personal Development and Well-being,0.6793370603669078,0.5589465191172343,0.7120934087130005
17,8,Personal Development and Well-being,0.798904066268487,0.6791476370629089,0.5977817242547208
17,9,Personal Development and Well-being,0.7175054963043199,0.4381103170095791,0.721609745953047
17,10,Personal Development and Well-being,0.9508234262032168,0.5218639082687504,0.5063639131365695
17,11,Personal Development and Well-being,0.865633131059621,0.8455353135247583,0.818379861333193
17,12,Personal Development and Well-being,0.6985487994606565,0.6434821650594487,0.7287997384539139
17,13,Personal Development and Well-being,0.8493469932077176,0.7777451378115852,0.7748713077758693
17,14,Personal Development and Well-being,0.8813967703115592,0.7769040368830139,0.7822489682314251
17,15,Personal Development and Well-being,0.7292840697282101,0.5709925131315989,0.4167555192359661
17,16,Personal Development and Well-being,0.8599782794105536,0.8906683062506682,0.8632165304555863
17,17,Personal Development and Well-being,0.8854635311815113,0.8834634148616345,0.8562425423386838
17,18,Personal Development and Well-being,0.7564529764438248,0.8466787564003746,0.8191714232578428
17,19,Personal Development and Well-being,0.6482788055344492,0.7618951154355811,0.7027683212405463
17,20,Personal Development and Well-being,0.6748352453415143,0.768708406607771,0.8039216518695339
17,21,Personal Development and Well-being,0.6930573188122373,0.6502591182344487,0.8445236651781658
17,22,Personal Development and Well-being,0.7113074554555974,0.597293713013084,0.6615728943780645
17,23,Personal Development and Well-being,0.7196466225139502,0.8161829099331306,0.7410659611837221
17,24,Personal Development and Well-being,0.540975855600425,0.4616900696405512,0.7355727258901424
17,25,Personal Development and Well-being,0.6723858091066615,0.7294063290547885,0.7436479104797717
17,26,Personal Development and Well-being,0.5882793099576759,0.7964596416195789,0.7671831280478234
17,27,Personal Development and Well-being,0.8956943538558245,0.7660937724902965,0.8153873768952216
17,28,Personal Development and Well-being,0.7838729222850456,0.7876096231899249,0.787963035393606
17,29,Personal Development and Well-being,0.8156569686319739,0.8353652885039394,0.9191665939641416
17,30,Personal Development and Well-being,0.507444088989327,0.5235055513903185,0.8004961394537495
17,31,Personal Development and Well-being,0.5147121805291422,0.5347389437533677,0.226793533699662
17,32,Personal Development and Well-being,0.5122947961308421,0.5942032574560641,0.5361975526222809
17,33,Personal Development and Well-being,0.7430844734711538,0.5846693735927095,0.5295485821801524
17,34,Personal Development and Well-being,0.559198993113438,0.6619197479608774,0.6701885081118193
18,1,"Career, Education, and Finance",0.8276080350323416,0.8662117257428776,0.9236548366947026
18,2,"Career, Education, and Finance",0.9212354890597154,0.913276766058684,0.8895336387010307
18,3,"Career, Education, and Finance",0.8851866728692606,0.8766810184472101,0.9695441285563656
18,4,"Career, Education, and Finance",0.7620141174533548,0.8361254376488627,0.8342243016654207
18,5,"Career, Education, and Finance",0.861504498249259,0.8228394167554152,0.8642997632275093
18,6,"Career, Education, and Finance",0.8051842310478952,0.8391573246755211,0.8667372239853816
18,7,"Career, Education, and Finance",0.930220724117179,0.9166491795708124,0.9059998930166524
18,8,"Career, Education, and Finance",0.8091733940309145,0.6178790492134382,0.8127628034616017
18,9,"Career, Education, and Finance",0.936634916763799,0.9317681599604472,0.9036827474802236
18,10,"Career, Education, and Finance",0.868693220543509,0.8405742590756408,0.904202335637462
18,11,"Career, Education, and Finance",0.9495333244995254,0.9385041932703436,0.939778475470588
18,12,"Career, Education, and Finance",0.9269292717410962,0.8451038781726321,0.8047190129785718
18,13,"Career, Education, and Finance",0.9166261886940104,0.9403068087682694,0.9068566391688496
18,14,"Career, Education, and Finance",0.8813673677710485,0.8059118048465077,0.8488020161146554
18,15,"Career, Education, and Finance",0.869911746808608,0.8801901473918572,0.8975478381431101
18,16,"Career, Education, and Finance",0.9580380566464082,0.9486504114751844,0.958946611305832
18,17,"Career, Education, and Finance",0.8685885648711881,0.9209311617598832,0.9138518678009164
18,18,"Career, Education, and Finance",0.9330380193031302,0.9334321924413878,0.931758197394284
18,19,"Career, Education, and Finance",0.7779883311738172,0.6895911531221313,0.7932633450260431
18,20,"Career, Education, and Finance",0.7799427505544262,0.5991131702665271,0.6652990167257573
18,21,"Career, Education, and Finance",0.6890756025806086,0.657464945931133,0.8415245367069797
18,22,"Career, Education, and Finance",0.711125754031654,0.7450264433114513,0.7687301144852727
18,23,"Career, Education, and Finance",0.7797246084530143,0.7676282992061221,0.7614228805680501
18,24,"Career, Education, and Finance",0.8542328634105327,0.864034408504999,0.8371096150922924
18,25,"Career, Education, and Finance",0.7614870978877073,0.7355044482868222,0.8606591024178024
18,26,"Career, Education, and Finance",0.86121886264961,0.9384090657755312,0.8830465490474105
18,27,"Career, Education, and Finance",0.8987777333259366,0.8826554096504513,0.8451885540886539
18,28,"Career, Education, and Finance",0.8962717157225872,0.7798129675163272,0.8065668511038881
18,29,"Career, Education, and Finance",0.8113177196290393,0.9125002562627448,0.8458750073559573
18,30,"Career, Education, and Finance",0.9338499898530528,0.910530538439338,0.8989199634272652
18,31,"Career, Education, and Finance",0.8789814043063905,0.8780120425476207,0.8386055616887884
18,32,"Career, Education, and Finance",0.860675814724069,0.8201057921256907,0.9191795901219316
18,33,"Career, Education, and Finance",0.8985930739902246,0.793705419224633,0.8230089783754677
18,34,"Career, Education, and Finance",0.7840314709657656,0.7187389267701036,0.8565768609607431
19,1,"Entertainment, Leisure, and Preferences",0.9316683585334062,0.8658444377648131,0.9466655918963776
19,2,"Entertainment, Leisure, and Preferences",0.9054510523851438,0.9071311177209824,0.8759971668269122
19,3,"Entertainment, Leisure, and Preferences",0.8918134200690525,0.885067888846303,0.8759781437923968
19,4,"Entertainment, Leisure, and Preferences",0.7178200441647955,0.7257114084611401,0.7785910954355855
19,5,"Entertainment, Leisure, and Preferences",0.8327842639143883,0.8377483171543453,0.7730988497121484
19,6,"Entertainment, Leisure, and Preferences",0.780419746509015,0.8859439069768575,0.8593741425782331
19,7,"Entertainment, Leisure, and Preferences",0.8193650176038594,0.8302858752459189,0.8406515351215732
19,8,"Entertainment, Leisure, and Preferences",0.8848916245596423,0.7972782919082066,0.8521254507353799
19,9,"Entertainment, Leisure, and Preferences",0.8845773070800751,0.8723241658802363,0.8878866372403611
19,10,"Entertainment, Leisure, and Preferences",0.8863276547961589,0.9318372763510162,0.8608629950955199
19,11,"Entertainment, Leisure, and Preferences",0.8514808382594914,0.8632816428871609,0.8717348571004597
19,12,"Entertainment, Leisure, and Preferences",0.8541440656701282,0.7672090011838472,0.838770754086297
19,13,"Entertainment, Leisure, and Preferences",0.8913996320513337,0.8697800612438233,0.96497898133539
19,14,"Entertainment, Leisure, and Preferences",0.91347929362663,0.8582505214243749,0.9009494134995611
19,15,"Entertainment, Leisure, and Preferences",0.9340255076345796,0.8884956385200136,0.9131322108170704
19,16,"Entertainment, Leisure, and Preferences",0.9111787705369142,0.9080749055774946,0.9071909829460304
19,17,"Entertainment, Leisure, and Preferences",0.8597637469989132,0.8975363264904427,0.8861144901381096
19,18,"Entertainment, Leisure, and Preferences",0.8817186953573104,0.933705234592336,0.8667993076446235
19,19,"Entertainment, Leisure, and Preferences",0.8615603255395501,0.7488761814004169,0.7587395361773848
19,20,"Entertainment, Leisure, and Preferences",0.8029152016158894,0.8133576870527948,0.7992285086885237
19,21,"Entertainment, Leisure, and Preferences",0.7316679205362642,0.6516463291892545,0.8491962995977482
19,22,"Entertainment, Leisure, and Preferences",0.838147753904753,0.8805360445599066,0.7759619368958354
19,23,"Entertainment, Leisure, and Preferences",0.9114376271892384,0.840958148103014,0.8591910367476985
19,24,"Entertainment, Leisure, and Preferences",0.9417389373902952,0.9162117484535124,0.9174703571013036
19,25,"Entertainment, Leisure, and Preferences",0.9014638516696216,0.8279869163707274,0.8938960527083439
19,26,"Entertainment, Leisure, and Preferences",0.8377933817428944,0.9359286676228564,0.8777452642540391
19,27,"Entertainment, Leisure, and Preferences",0.8723779165344043,0.8781254168812402,0.8254399843059479
19,28,"Entertainment, Leisure, and Preferences",0.8040969195678125,0.5777799310091275,0.7286519115782161
19,29,"Entertainment, Leisure, and Preferences",0.901350848615825,0.7501071812955381,0.7546572492554166
19,30,"Entertainment, Leisure, and Preferences",0.7722305486356325,0.768818635004997,0.8481035487142127
19,31,"Entertainment, Leisure, and Preferences",0.807614908194856,0.9337724191552323,0.8648458297763619
19,32,"Entertainment, Leisure, and Preferences",0.9342785434317392,0.8894319013229565,0.9386087460555098
19,33,"Entertainment, Leisure, and Preferences",0.8051147829572376,0.7929116729140582,0.8271566550874638
19,34,"Entertainment, Leisure, and Preferences",0.8817487162000097,0.9257162157274628,0.9335089826911824
20,1,Social Interactions and Relationships,0.8121766478021946,0.7881933673157271,0.8220472663061569
20,2,Social Interactions and Relationships,0.9074526118248668,0.8669333665585557,0.8999481690526216
20,3,Social Interactions and Relationships,0.8679054369338519,0.8319447771559947,0.8045890441660366
20,4,Social Interactions and Relationships,0.8347811221726722,0.9065395573565584,0.8921883585686952
20,5,Social Interactions and Relationships,0.8227047179001739,0.8253503617077446,0.7901050017877278
20,6,Social Interactions and Relationships,0.7644379646364619,0.8319355208222778,0.8513751061677548
20,7,Social Interactions and Relationships,0.8092570267686108,0.7702273329380928,0.776876134871872
20,8,Social Interactions and Relationships,0.7169315774005003,0.676831153149889,0.8544263643847381
20,9,Social Interactions and Relationships,0.8234476957792471,0.9113646273165008,0.8710207944265027
20,10,Social Interactions and Relationships,0.940405716952767,0.819202965939291,0.8570782973377628
20,11,Social Interactions and Relationships,0.8734168949004645,0.8852779978458976,0.9206002597272878
20,12,Social Interactions and Relationships,0.9170282567053436,0.7693545370602188,0.7772982297722049
20,13,Social Interactions and Relationships,0.8001159699636629,0.8384060781016818,0.8254369583785829
20,14,Social Interactions and Relationships,0.9021083323408404,0.8516574913732866,0.8054587376707257
20,15,Social Interactions and Relationships,0.8428972459458609,0.7599497345592665,0.8326106744901889
20,16,Social Interactions and Relationships,0.8876871467357073,0.9258854646611796,0.8626551165402632
20,17,Social Interactions and Relationships,0.917420343843168,0.9050713909211772,0.8744331994762952
20,18,Social Interactions and Relationships,0.906848692963682,0.913538761859536,0.9740049763269308
20,19,Social Interactions and Relationships,0.7197819146832946,0.7638166872512626,0.8004836159826865
20,20,Social Interactions and Relationships,0.8884205000778251,0.7357729898224735,0.6982121387153006
20,21,Social Interactions and Relationships,0.7686584798603695,0.6819682424402577,0.9080045876426242
20,22,Social Interactions and Relationships,0.7444836191107972,0.8141132643635018,0.6941379203127924
20,23,Social Interactions and Relationships,0.7969033540553612,0.8152506929802725,0.9497802657776055
20,24,Social Interactions and Relationships,0.8064786522358904,0.8381392661372775,0.8596545620195349
20,25,Social Interactions and Relationships,0.876721168296569,0.885647631283167,0.8076870461732836
20,26,Social Interactions and Relationships,0.8927694314631236,0.9238822490754224,0.9043499926642078
20,27,Social Interactions and Relationships,0.8609410190577007,0.9062227500973736,0.8608640295131935
20,28,Social Interactions and Relationships,0.9101006432013804,0.8966339108697109,0.9070176091800856
20,29,Social Interactions and Relationships,0.9280674556776743,0.8725978556464167,0.8562125680079316
20,30,Social Interactions and Relationships,0.9524679473938442,0.7940312139384655,0.791505534212612
20,31,Social Interactions and Relationships,0.8247976451156754,0.7977945088705667,0.8499494580326685
20,32,Social Interactions and Relationships,0.845028602508284,0.7958553291793065,0.8663050220612494
20,33,Social Interactions and Relationships,0.7648838504441833,0.8482547916005343,0.7322418695404289
20,34,Social Interactions and Relationships,0.8698682984613435,0.7736653513299376,0.8409413928275806
21,1,"Entertainment, Leisure, and Preferences",0.8178117873811461,0.8532884605863998,0.8722516755855281
21,2,"Entertainment, Leisure, and Preferences",0.8282196563681342,0.8977001212776239,0.8550718906138528
21,3,"Entertainment, Leisure, and Preferences",0.8960201226295662,0.874198003931321,0.8464921563351879
21,4,"Entertainment, Leisure, and Preferences",0.7752103278667924,0.8228721469287839,0.8895708143225988
21,5,"Entertainment, Leisure, and Preferences",0.7715528888052949,0.8392981123585236,0.7359432776252914
21,6,"Entertainment, Leisure, and Preferences",0.8202164003017771,0.7533678236429069,0.8552302701498374
21,7,"Entertainment, Leisure, and Preferences",0.7919011929404622,0.8711175618404452,0.8171470443339401
21,8,"Entertainment, Leisure, and Preferences",0.7553156894641202,0.704308986154484,0.7194342947230542
21,9,"Entertainment, Leisure, and Preferences",0.8306746156174429,0.8365678057139974,0.821430093534661
21,10,"Entertainment, Leisure, and Preferences",0.841532227326302,0.7708981666617862,0.8019315355131659
21,11,"Entertainment, Leisure, and Preferences",0.8238839942784626,0.8367906729250459,0.8906436554861457
21,12,"Entertainment, Leisure, and Preferences",0.8301844895971192,0.7906318597309943,0.717795359740427
21,13,"Entertainment, Leisure, and Preferences",0.9423641867816808,0.8625136763726915,0.8875608767219961
21,14,"Entertainment, Leisure, and Preferences",0.7377758014106643,0.8737116677847772,0.8370872982937623
21,15,"Entertainment, Leisure, and Preferences",0.774474935012045,0.816842491775769,0.8481758393374057
21,16,"Entertainment, Leisure, and Preferences",0.8963585509262281,0.936290410138086,0.9251519976183566
21,17,"Entertainment, Leisure, and Preferences",0.9199613203235252,0.9236268655662654,0.9031863153772516
21,18,"Entertainment, Leisure, and Preferences",0.8904536461752663,0.864359302893831,0.9241058908223156
21,19,"Entertainment, Leisure, and Preferences",0.7826928253636436,0.7107734963495573,0.660071621130558
21,20,"Entertainment, Leisure, and Preferences",0.7016744040371867,0.6461367410509062,0.7418228423843581
21,21,"Entertainment, Leisure, and Preferences",0.7850240625247915,0.7340193266715936,0.855237759336149
21,22,"Entertainment, Leisure, and Preferences",0.8145274323192273,0.8414623834910222,0.7579945086830313
21,23,"Entertainment, Leisure, and Preferences",0.8295317693985576,0.7676648206697256,0.8562441481266225
21,24,"Entertainment, Leisure, and Preferences",0.835204304624826,0.8244111363894014,0.8935097728166637
21,25,"Entertainment, Leisure, and Preferences",0.7986795933767006,0.8392373305086139,0.7963391336740844
21,26,"Entertainment, Leisure, and Preferences",0.8587223982455818,0.9045375096299332,0.8257702910390321
21,27,"Entertainment, Leisure, and Preferences",0.8427490736459967,0.8283970116072912,0.8298836248410728
21,28,"Entertainment, Leisure, and Preferences",0.8561852833989871,0.730846752103048,0.8397425098893848
21,29,"Entertainment, Leisure, and Preferences",0.8114419871975973,0.7905004203976789,0.8674719274708204
21,30,"Entertainment, Leisure, and Preferences",0.8385984525424449,0.8419152940562727,0.8203508817163891
21,31,"Entertainment, Leisure, and Preferences",0.8353992676008624,0.8820702694574076,0.8676260187649423
21,32,"Entertainment, Leisure, and Preferences",0.780619807247193,0.8332454256400714,0.9159079489173094
21,33,"Entertainment, Leisure, and Preferences",0.7407054136395274,0.791263149806414,0.7753508486963461
21,34,"Entertainment, Leisure, and Preferences",0.7764360042776568,0.8018878694753825,0.8927912593844052
22,1,Personal Development and Well-being,0.8950313557119521,0.8547062418833409,0.8675898884033509
22,2,Personal Development and Well-being,0.903990576870068,0.8813679812467994,0.88446773869464
22,3,Personal Development and Well-being,0.918295921442662,0.9179596840039292,0.920200703109381
22,4,Personal Development and Well-being,0.7888953776772214,0.775936544547078,0.7998828703653075
22,5,Personal Development and Well-being,0.7833840674212618,0.7342056280292372,0.8192016071480108
22,6,Personal Development and Well-being,0.8869978177267122,0.7406634083053285,0.764934702906084
22,7,Personal Development and Well-being,0.8322105828789886,0.8291393923799453,0.8587500939166026
22,8,Personal Development and Well-being,0.763902030789346,0.702069207687918,0.6809055294220561
22,9,Personal Development and Well-being,0.8287741808696958,0.8257631507746249,0.8722266901995709
22,10,Personal Development and Well-being,0.8934102014216185,0.787554516864394,0.7851677099697225
22,11,Personal Development and Well-being,0.943267158865991,0.9371534621303972,0.89356305309727
22,12,Personal Development and Well-being,0.948389463662015,0.7701502893326946,0.7859889130621563
22,13,Personal Development and Well-being,0.8948897908005219,0.7874223168805179,0.775814421317109
22,14,Personal Development and Well-being,0.9149960339931138,0.855760357398269,0.9008792689806052
22,15,Personal Development and Well-being,0.8827002047314002,0.8872437099864747,0.903427631383528
22,16,Personal Development and Well-being,0.8991664408051661,0.8942587207255412,0.8919518822731003
22,17,Personal Development and Well-being,0.8635594835524223,0.8605672725267415,0.9697214524090428
22,18,Personal Development and Well-being,0.918000664976162,0.9008113291441808,0.8745649536509661
22,19,Personal Development and Well-being,0.7460675594075504,0.7961954392616122,0.683241640441668
22,20,Personal Development and Well-being,0.8199224323018705,0.7387386677278008,0.7688482768250988
22,21,Personal Development and Well-being,0.6583193937451413,0.6222518752227281,0.8773192367158476
22,22,Personal Development and Well-being,0.8325216180291443,0.6944917157713569,0.6579063723502212
22,23,Personal Development and Well-being,0.8635465922142753,0.8162981300244239,0.8789696760027644
22,24,Personal Development and Well-being,0.8704649776756533,0.8619016989399031,0.8359707699397284
22,25,Personal Development and Well-being,0.8608404260344373,0.9113420024632646,0.8841617891391027
22,26,Personal Development and Well-being,0.6317190360937082,0.8138399813441827,0.655023603235505
22,27,Personal Development and Well-being,0.7080349293712361,0.9165296856063848,0.687065666019856
22,28,Personal Development and Well-being,0.717502275146167,0.7091948350083944,0.7968469040930055
22,29,Personal Development and Well-being,0.7474329057633364,0.8852602217094915,0.7638848576176425
22,30,Personal Development and Well-being,0.9165064747644938,0.8949159479553241,0.8732772298081887
22,31,Personal Development and Well-being,0.8276276915341233,0.8693811857880765,0.81248563146233
22,32,Personal Development and Well-being,0.9521411350090718,0.8871886123046556,0.9005755207443237
22,33,Personal Development and Well-being,0.7786583770138897,0.7758206305302944,0.8660306265929175
22,34,Personal Development and Well-being,0.8107978782424292,0.7693078390787308,0.8380270680585711
23,1,"Entertainment, Leisure, and Preferences",0.8132933955374277,0.8425973264886323,0.8393956656898727
23,2,"Entertainment, Leisure, and Preferences",0.8632923142075454,0.8928511024059449,0.915106826303723
23,3,"Entertainment, Leisure, and Preferences",0.8034816246713872,0.8827333583264271,0.796504068927982
23,4,"Entertainment, Leisure, and Preferences",0.9237219458981112,0.9150511122885654,0.9296641476926374
23,5,"Entertainment, Leisure, and Preferences",0.8928968510394694,0.8692344460972561,0.8515587171667338
23,6,"Entertainment, Leisure, and Preferences",0.92294398358782,0.9029555728984752,0.9197108988083325
23,7,"Entertainment, Leisure, and Preferences",0.8509948325423369,0.8487610656672656,0.8556674023697652
23,8,"Entertainment, Leisure, and Preferences",0.9232813743785944,0.9043817203073204,0.8798285352341074
23,9,"Entertainment, Leisure, and Preferences",0.8914599847641452,0.818980867972321,0.826401750387926
23,10,"Entertainment, Leisure, and Preferences",0.8571009291727161,0.86041150236277,0.8699364208273634
23,11,"Entertainment, Leisure, and Preferences",0.903134713719338,0.8689572560699581,0.9083664263640926
23,12,"Entertainment, Leisure, and Preferences",0.8771164921341934,0.8065561563255332,0.8333544676926326
23,13,"Entertainment, Leisure, and Preferences",0.8705392107823716,0.8960771607105312,0.9242277922368258
23,14,"Entertainment, Leisure, and Preferences",0.7832056787664248,0.7601722547803901,0.8219923642875602
23,15,"Entertainment, Leisure, and Preferences",0.8683733931838234,0.8325862091522338,0.8179247072379776
23,16,"Entertainment, Leisure, and Preferences",0.9148262031755588,0.8958017597063819,0.9033330779985465
23,17,"Entertainment, Leisure, and Preferences",0.9352802215916876,0.8220140727861348,0.8021308904315012
23,18,"Entertainment, Leisure, and Preferences",0.9505424633456956,0.8749763875222177,0.8699206277928305
23,19,"Entertainment, Leisure, and Preferences",0.9317619094143836,0.7996813189602618,0.7855711658540416
23,20,"Entertainment, Leisure, and Preferences",0.8958972280954478,0.8610162236333638,0.8487170485067299
23,21,"Entertainment, Leisure, and Preferences",0.8252707062092977,0.7583311795625436,0.7703110683357235
23,22,"Entertainment, Leisure, and Preferences",0.8561723161529802,0.9361227916959658,0.8599742211061284
23,23,"Entertainment, Leisure, and Preferences",0.8248771669898513,0.8448534490152879,0.8241630416846513
23,24,"Entertainment, Leisure, and Preferences",0.8223075760222434,0.8496511857232211,0.8707208002314439
23,25,"Entertainment, Leisure, and Preferences",0.828725251327739,0.7928313385801706,0.9235031037677724
23,26,"Entertainment, Leisure, and Preferences",0.8917716697881091,0.9352922441512244,0.9549996851914192
23,27,"Entertainment, Leisure, and Preferences",0.7841194930602697,0.7832605774812078,0.8865898475358844
